0.865 ± 0.027,[0.86565277 0.82445165 0.87464822 0.85431929 0.90729783],beta 0.7,temperature 1,nfactor 5,nhidden 256,nembed 32,layer 1,dataset wisconsin,sub_dataset ES,run 5,epochs 2000,lr 0.0001,miniid 2,m 5
0.844 ± 0.034,[0.78404792 0.84534583 0.86275856 0.84280936 0.88681319],beta 0.7,temperature 1,nfactor 5,nhidden 512,nembed 32,layer 1,dataset wisconsin,sub_dataset ES,run 5,epochs 2000,lr 0.0001,miniid 2,m 5
0.854 ± 0.027,[0.82142857 0.90404482 0.84615385 0.85076287 0.84530087],beta 0.7,temperature 1,nfactor 5,nhidden 512,nembed 32,layer 1,dataset wisconsin,sub_dataset ES,run 5,epochs 2000,lr 0.0001,miniid 2,m 5
0.815 ± 0.027,[0.77494594 0.859      0.81990105 0.81864548 0.80263361],beta 0.7,temperature 1,nfactor 5,nhidden 256,nembed 32,layer 1,dataset wisconsin,sub_dataset ES,run 5,epochs 2000,lr 0.0001,miniid 2,m 5
0.784 ± 0.045,[0.76364507 0.81376923 0.80077531 0.83276099 0.81678248 0.80663265
 0.80837912 0.75824176 0.76833061 0.66815197],beta 0.1,temperature 1,nfactor 5,nhidden 512,nembed 32,layer 1,dataset wisconsin,sub_dataset ES,run 10,epochs 2000,lr 0.0001,miniid 2,m 5
0.790 ± 0.050,[0.79501931 0.69693878 0.80824176 0.79984225 0.71865228 0.85800273
 0.84683494 0.78012562 0.76715916 0.83395872],beta 0.2,temperature 1,nfactor 5,nhidden 512,nembed 32,layer 1,dataset wisconsin,sub_dataset ES,run 10,epochs 2000,lr 0.0001,miniid 2,m 5
0.809 ± 0.034,[0.85008183 0.75782467 0.78247163 0.84749921 0.84134615 0.77150276
 0.8034188  0.84530087 0.81507974 0.7737725 ],beta 0.3,temperature 1,nfactor 5,nhidden 512,nembed 32,layer 1,dataset wisconsin,sub_dataset ES,run 10,epochs 2000,lr 0.0001,miniid 2,m 5
0.811 ± 0.037,[0.86457692 0.79415228 0.75715291 0.81673761 0.81629341 0.79161538
 0.77805149 0.8253012  0.88293781 0.78254438],beta 0.4,temperature 1,nfactor 5,nhidden 512,nembed 32,layer 1,dataset wisconsin,sub_dataset ES,run 10,epochs 2000,lr 0.0001,miniid 2,m 5
0.809 ± 0.038,[0.86721426 0.77505586 0.86116803 0.80407692 0.83481571 0.74927583
 0.76185897 0.78903616 0.813494   0.83079964],beta 0.5,temperature 1,nfactor 5,nhidden 512,nembed 32,layer 1,dataset wisconsin,sub_dataset ES,run 10,epochs 2000,lr 0.0001,miniid 2,m 5
0.836 ± 0.038,[0.83175039 0.88273828 0.76745314 0.849891   0.85828656 0.79103083
