0.970 ± 0.002   [0.97103674 0.97305474 0.96855277 0.96694665 0.96906024 0.97169079
 0.97146838 0.9699389  0.96813604 0.9676432 ],nhidden 128,nembed 32,layer 1,dataset photo,sub_dataset TW,run 10,epochs 2000,heads 5,m 5,alpha 0.85,lr 0.001
