0.721 ± 0.048   [0.75195312 0.65458984 0.77988281 0.71484375 0.73925781 0.65039062
 0.69882812 0.67285156 0.78535156 0.76347656],nhidden 64,nembed 32,layer 1,dataset texas,sub_dataset Reed98,run 10,epochs 2000,lr 0.001
