0.967 ± 0.000,[0.96676622],beta 0.1,temperature 1,nfactor 5,nhidden 256,nembed 32,layer 1,dataset citeseer,sub_dataset ENGB,run 1,epochs 2000,lr 0.001,m 5
0.973 ± 0.000,[0.97348194],beta 0.2,temperature 1,nfactor 5,nhidden 256,nembed 32,layer 1,dataset citeseer,sub_dataset ENGB,run 1,epochs 2000,lr 0.001,m 5
0.974 ± 0.000,[0.97403142],beta 0.3,temperature 1,nfactor 5,nhidden 256,nembed 32,layer 1,dataset citeseer,sub_dataset ENGB,run 1,epochs 2000,lr 0.001,m 5
0.977 ± 0.000,[0.97708599],beta 0.4,temperature 1,nfactor 5,nhidden 256,nembed 32,layer 1,dataset citeseer,sub_dataset ENGB,run 1,epochs 2000,lr 0.001,m 5
0.975 ± 0.000,[0.97472394],beta 0.5,temperature 1,nfactor 5,nhidden 256,nembed 32,layer 1,dataset citeseer,sub_dataset ENGB,run 1,epochs 2000,lr 0.001,m 5
0.976 ± 0.000,[0.97624446],beta 0.6,temperature 1,nfactor 5,nhidden 256,nembed 32,layer 1,dataset citeseer,sub_dataset ENGB,run 1,epochs 2000,lr 0.001,m 5
0.975 ± 0.000,[0.97472624],beta 0.7,temperature 1,nfactor 5,nhidden 256,nembed 32,layer 1,dataset citeseer,sub_dataset ENGB,run 1,epochs 2000,lr 0.001,m 5
0.981 ± 0.000,[0.98127285],beta 0.8,temperature 1,nfactor 5,nhidden 256,nembed 32,layer 1,dataset citeseer,sub_dataset ENGB,run 1,epochs 2000,lr 0.001,m 5
0.977 ± 0.000,[0.97683882],beta 0.9,temperature 1,nfactor 5,nhidden 256,nembed 32,layer 1,dataset citeseer,sub_dataset ENGB,run 1,epochs 2000,lr 0.001,m 5
0.978 ± 0.002,[0.97869384 0.98203541 0.97448674 0.97934837 0.97765745],beta 0.8,temperature 1,nfactor 5,nhidden 256,nembed 32,layer 1,dataset citeseer,sub_dataset ENGB,run 5,epochs 2000,lr 0.001,m 5
0.982 ± 0.003,[0.98526068 0.982387   0.97848138],beta 0.8,temperature 1,nfactor 5,nhidden 128,nembed 32,layer 1,dataset citeseer,sub_dataset DE,run 3,epochs 2000,lr 0.001,miniid 2,m 5
0.969 ± 0.000,[0.96895689],beta 0.8,temperature 1,nfactor 3,nhidden 512,nembed 32,layer 1,dataset citeseer,sub_dataset Amherst41,run 1,epochs 2000,lr 0.001,miniid 2,m 5
0.975 ± 0.000,[0.97516486],beta 0.8,temperature 1,nfactor 3,nhidden 128,nembed 32,layer 1,dataset citeseer,sub_dataset Amherst41,run 1,epochs 2000,lr 0.001,miniid 2,m 5
0.972 ± 0.000,[0.97193703],beta 0.8,temperature 1,nfactor 3,nhidden 128,nembed 32,layer 1,dataset citeseer,sub_dataset Amherst41,run 1,epochs 2000,lr 0.001,miniid 2,m 5
0.977 ± 0.000,[0.97652971],beta 0.8,temperature 1,nfactor 8,nhidden 128,nembed 32,layer 1,dataset citeseer,sub_dataset Amherst41,run 1,epochs 2000,lr 0.0001,miniid 2,m 5
0.976 ± 0.000,[0.97626328],beta 0.8,temperature 1,nfactor 8,nhidden 128,nembed 32,layer 1,dataset citeseer,sub_dataset Amherst41,run 1,epochs 2000,lr 0.001,miniid 2,m 5
0.971 ± 0.000,[0.97097893],beta 0.8,temperature 1,nfactor 8,nhidden 512,nembed 32,layer 1,dataset citeseer,sub_dataset Amherst41,run 1,epochs 2000,lr 0.001,miniid 2,m 5
0.972 ± 0.000,[0.9719034],beta 0.8,temperature 1,nfactor 5,nhidden 256,nembed 32,layer 1,dataset citeseer,sub_dataset Amherst41,run 1,epochs 2000,lr 0.001,miniid 2,m 5
0.970 ± 0.000,[0.96973328],beta 0.8,temperature 1,nfactor 5,nhidden 128,nembed 32,layer 1,dataset citeseer,sub_dataset Amherst41,run 1,epochs 2000,lr 0.001,miniid 2,m 5
