0.563 ± 0.000   nhidden 64,nembed 32,layer 1,dataset squirrel,sub_dataset squirrel,run 1,epochs 2000,heads 5,m 5,lr 0.0001
0.943 ± 0.000   nhidden 64,nembed 32,layer 1,dataset squirrel,sub_dataset squirrel,run 1,epochs 2000,heads 5,m 5,lr 0.0001
0.941 ± 0.005   nhidden 64,nembed 32,layer 1,dataset squirrel,sub_dataset squirrel,run 5,epochs 2000,heads 5,m 5,lr 0.0001
0.948 ± 0.003   nhidden 64,nembed 32,layer 1,dataset squirrel,sub_dataset squirrel,run 5,epochs 2000,heads 5,m 5,lr 0.0001
