0.782 ± 0.084   nhidden 64,nembed 32,layer 1,dataset fb100,sub_dataset Reed98,run 5,epochs 2000,lr 0.0001
0.846 ± 0.007   nhidden 32,nembed 32,layer 1,dataset fb100,sub_dataset Reed98,run 2,epochs 2000,lr 0.0001
0.756 ± 0.059   nhidden 64,nembed 32,layer 1,dataset fb100,sub_dataset Reed98,run 2,epochs 2000,lr 0.0001
0.804 ± 0.016   nhidden 8,nembed 32,layer 1,dataset fb100,sub_dataset Reed98,run 2,epochs 2000,lr 0.0001
0.806 ± 0.009   nhidden 16,nembed 32,layer 1,dataset fb100,sub_dataset Reed98,run 2,epochs 2000,lr 0.0001
0.874 ± 0.000   nhidden 16,nembed 32,layer 1,dataset fb100,sub_dataset Amherst41,run 1,epochs 2000,lr 0.001
0.871 ± 0.000   nhidden 32,nembed 32,layer 1,dataset fb100,sub_dataset Amherst41,run 1,epochs 2000,lr 0.001
