0.908 ± 0.005   [0.90236114 0.90437308 0.9077122  0.91691964 0.90980746],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.01

0.903 ± 0.008   [0.90392832 0.90441353 0.89226997 0.91533061 0.89907742],nhidden 128,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.900 ± 0.003   [0.9031225  0.90193295 0.89780894 0.89631544 0.89956221],nhidden 128,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.906 ± 0.006   [0.90747817 0.89533785 0.90773056 0.90462441 0.91336373],nhidden 128,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.900 ± 0.001   [0.89946455 0.90100446 0.89929325 0.90084389 0.89814451],nhidden 128,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.903 ± 0.004   [0.90955421 0.90320187 0.90317593 0.9030455  0.89774934],nhidden 128,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.902 ± 0.006   [0.90505897 0.90668474 0.89122763 0.90538018 0.90396105],nhidden 128,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.900 ± 0.004   [0.90048989 0.89703282 0.89739154 0.89592507 0.90685956],nhidden 128,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.903 ± 0.003   [0.90323604 0.9026158  0.90022076 0.9079478  0.90254922],nhidden 128,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.899 ± 0.004   [0.90018799 0.89392461 0.89607505 0.90058581 0.90389875],nhidden 128,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.900 ± 0.005   [0.89671509 0.90848528 0.89511061 0.90133213 0.89904705],nhidden 128,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005

0.911 ± 0.004   [0.90716912 0.90919138 0.9065245  0.91459946 0.91567168],nhidden 256,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.908 ± 0.003   [0.90776051 0.90571923 0.9085357  0.91310697 0.90335149],nhidden 256,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.908 ± 0.004   [0.91135004 0.90327812 0.90694387 0.90342631 0.91358412],nhidden 256,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.907 ± 0.005   [0.91252952 0.89959617 0.90435089 0.90712665 0.91303518],nhidden 256,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.912 ± 0.002   [0.9130607  0.91295051 0.91355808 0.9083284  0.91227926],nhidden 256,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.909 ± 0.001   [0.90794524 0.90899859 0.91209438 0.90906257 0.90840211],nhidden 256,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.904 ± 0.003   [0.90271679 0.90472499 0.90838416 0.90414966 0.90017188],nhidden 256,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.909 ± 0.006   [0.91588155 0.9128082  0.91166799 0.89952357 0.90434713],nhidden 256,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.900 ± 0.008   [0.90021547 0.88714196 0.89682855 0.90694192 0.9102108 ],nhidden 256,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.908 ± 0.002   [0.90629564 0.90703327 0.91220909 0.90520929 0.90800739],nhidden 256,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005

0.915 ± 0.005   [0.9236082  0.91354755 0.91082543 0.91320624 0.91269232],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.911 ± 0.007   [0.90177804 0.90531689 0.91429065 0.91796828 0.91743599],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.917 ± 0.003   [0.91857818 0.91709969 0.9211891  0.91201756 0.91752944],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.909 ± 0.005   [0.90487026 0.91385297 0.9158307  0.90506973 0.90424051],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.915 ± 0.003   [0.91805851 0.91742545 0.91072882 0.91376122 0.91533738],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.915 ± 0.004   [0.91899633 0.91990814 0.91457163 0.9079869  0.91250629],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.911 ± 0.004   [0.91867185 0.90779356 0.90987544 0.91305184 0.90693479],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.916 ± 0.003   [0.91104506 0.91917331 0.91828315 0.91761491 0.91406505],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.913 ± 0.002   [0.9103116  0.91512196 0.91277945 0.91603991 0.9126342 ],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.913 ± 0.005   [0.9149717  0.92110531 0.90752804 0.91042536 0.90920296],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005

0.915 ± 0.005   [0.9236082  0.91354755 0.91082543 0.91320624 0.91269232],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.911 ± 0.007   [0.90177804 0.90531689 0.91429065 0.91796828 0.91743599],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.917 ± 0.003   [0.91857818 0.91709969 0.9211891  0.91201756 0.91752944],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.909 ± 0.005   [0.90487026 0.91385297 0.9158307  0.90506973 0.90424051],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.915 ± 0.003   [0.90970515 0.91656327 0.91683319 0.91808255 0.91395266],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.01
0.915 ± 0.004   [0.91899633 0.91990814 0.91457163 0.9079869  0.91250629],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.911 ± 0.004   [0.91867185 0.90779356 0.90987544 0.91305184 0.90693479],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.916 ± 0.003   [0.91104506 0.91917331 0.91828315 0.91761491 0.91406505],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.913 ± 0.002   [0.9103116  0.91512196 0.91277945 0.91603991 0.9126342 ],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
0.913 ± 0.005   [0.9149717  0.92110531 0.90752804 0.91042536 0.90920296],nhidden 512,nembed 32,layer 1,dataset year,sub_dataset Amherst41,run 5,epochs 2000,lr 0.005
[0.9236082,0.91354755,0.91082543,0.91320624,0.91269232,0.90177804,0.90531689,0.91429065,0.91796828,0.91743599,0.91857818,0.91709969,0.9211891,0.91201756,0.91752944,0.90487026,0.91385297,0.9158307,0.90506973,0.90424051,0.90970515,0.91656327,0.91683319,0.91808255,0.91395266,0.91899633,0.91990814,0.91457163,0.9079869,0.91250629,0.91867185,0.90779356,0.90987544,0.91305184,0.90693479,0.91104506,0.91917331,0.91828315,0.91761491,0.91406505,0.9103116,0.91512196,0.91277945,0.91603991,0.9126342,0.9149717,0.92110531,0.90752804,0.91042536,0.90920296]




